random_32,lru_32,random_64,lru_64,random_128,lru_128,random_256,lru_256,random_512,lru_512,random_1024,lru_1024,random_2048,lru_2048,random_4096,lru_4096,random_8192,lru_8192
0.256366,0.256123,0.256244,0.256123,0.256183,0.256123,0.256183,0.256123,0.256122,0.256123,0.256122,0.256123,0.256122,0.256123,0.256122,0.256123,0.255451,0.256123
0.264665,0.264412,0.264543,0.264412,0.264482,0.264412,0.264421,0.264412,0.264421,0.264412,0.264421,0.264412,0.264421,0.264412,0.264421,0.264412,0.263689,0.264412
0.261065,0.260833,0.260943,0.260833,0.260882,0.260833,0.260882,0.260833,0.260821,0.260833,0.260821,0.260833,0.260821,0.260833,0.260821,0.260833,0.259783,0.260833
0.261675,0.261437,0.261553,0.261437,0.261492,0.261437,0.261492,0.261437,0.261431,0.261437,0.261431,0.261437,0.261431,0.261437,0.261431,0.261437,0.260027,0.261437
0.261126,0.260882,0.261004,0.260882,0.260943,0.260882,0.260882,0.260882,0.260882,0.260882,0.260882,0.260882,0.260882,0.260882,0.260882,0.260882,0.258990,0.260882
0.261553,0.261346,0.261492,0.261346,0.261431,0.261346,0.261370,0.261346,0.261370,0.261346,0.261370,0.261346,0.261370,0.261346,0.261309,0.261346,0.258868,0.261346
0.261431,0.261176,0.261309,0.261176,0.261248,0.261176,0.261187,0.261176,0.261187,0.261176,0.261187,0.261176,0.261187,0.261176,0.261126,0.261176,0.257830,0.261176
0.266313,0.266107,0.266252,0.266107,0.266191,0.266107,0.266130,0.266107,0.266130,0.266107,0.266130,0.266107,0.266130,0.266107,0.266069,0.266107,0.261919,0.266107
0.180636,0.180252,0.180453,0.180252,0.180331,0.180252,0.180331,0.180252,0.180270,0.180252,0.180270,0.180252,0.180270,0.180252,0.179477,0.180252,0.165686,0.180252
0.152871,0.152438,0.152688,0.152438,0.152566,0.152438,0.152505,0.152438,0.152444,0.152438,0.152444,0.152438,0.152444,0.152438,0.151162,0.152438,0.134259,0.152438
0.152688,0.152260,0.152505,0.152260,0.152383,0.152260,0.152322,0.152260,0.152261,0.152260,0.152261,0.152260,0.152261,0.152260,0.151284,0.152260,0.136639,0.152260
0.152078,0.151627,0.151834,0.151627,0.151712,0.151627,0.151712,0.151627,0.151650,0.151627,0.151650,0.151627,0.151650,0.151627,0.150857,0.151627,0.138164,0.151627
0.140544,0.140111,0.140300,0.140111,0.140239,0.140111,0.140178,0.140111,0.140117,0.140111,0.140117,0.140111,0.140117,0.140111,0.139263,0.140111,0.126387,0.140111
0.153969,0.153519,0.153725,0.153519,0.153603,0.153519,0.153603,0.153519,0.153542,0.153519,0.153542,0.153519,0.153542,0.153519,0.153115,0.153519,0.143901,0.153519
0.153054,0.152617,0.152810,0.152617,0.152749,0.152617,0.152688,0.152617,0.152627,0.152617,0.152627,0.152617,0.152627,0.152617,0.152261,0.152617,0.144267,0.152617
0.152810,0.152391,0.152627,0.152391,0.152505,0.152391,0.152444,0.152391,0.152444,0.152391,0.152383,0.152391,0.152383,0.152391,0.152139,0.152391,0.145182,0.152391
0.153481,0.153037,0.153237,0.153037,0.153176,0.153037,0.153115,0.153037,0.153054,0.153037,0.153054,0.153037,0.153054,0.153037,0.152871,0.153037,0.146830,0.153037
0.153542,0.153128,0.153359,0.153128,0.153237,0.153128,0.153176,0.153128,0.153176,0.153128,0.153115,0.153128,0.153115,0.153128,0.152993,0.153128,0.147806,0.153128
0.154274,0.153814,0.154030,0.153814,0.153908,0.153814,0.153847,0.153814,0.153847,0.153814,0.153847,0.153814,0.153847,0.153814,0.153725,0.153814,0.149271,0.153814
0.150857,0.150427,0.150674,0.150427,0.150552,0.150427,0.150491,0.150427,0.150430,0.150427,0.150430,0.150427,0.150430,0.150427,0.150308,0.150427,0.146219,0.150427
0.153481,0.153019,0.153237,0.153019,0.153115,0.153019,0.153054,0.153019,0.153054,0.153019,0.153054,0.153019,0.153054,0.153019,0.152932,0.153019,0.149576,0.153019
0.147806,0.147169,0.147501,0.147169,0.147318,0.147169,0.147257,0.147169,0.147196,0.147169,0.147196,0.147169,0.147196,0.147169,0.147074,0.147169,0.143656,0.147169
0.142741,0.142045,0.142375,0.142045,0.142253,0.142045,0.142131,0.142045,0.142070,0.142045,0.142070,0.142045,0.142070,0.142045,0.141948,0.142045,0.138164,0.142045
0.144816,0.144162,0.144511,0.144162,0.144328,0.144162,0.144267,0.144162,0.144206,0.144162,0.144206,0.144162,0.144145,0.144162,0.144084,0.144162,0.140727,0.144162
0.145243,0.144605,0.144938,0.144605,0.144755,0.144605,0.144694,0.144605,0.144633,0.144605,0.144633,0.144605,0.144633,0.144605,0.144572,0.144605,0.141155,0.144605
0.144511,0.143732,0.144084,0.143732,0.143901,0.143732,0.143840,0.143732,0.143779,0.143732,0.143779,0.143732,0.143718,0.143732,0.143656,0.143732,0.140483,0.143732
0.148477,0.147728,0.148111,0.147728,0.147928,0.147728,0.147806,0.147728,0.147806,0.147728,0.147745,0.147728,0.147745,0.147728,0.147684,0.147728,0.144755,0.147728
0.147135,0.146476,0.146769,0.146476,0.146647,0.146476,0.146586,0.146476,0.146525,0.146476,0.146525,0.146476,0.146464,0.146476,0.146403,0.146476,0.143534,0.146476
0.168615,0.167920,0.168249,0.167920,0.168066,0.167920,0.168005,0.167920,0.167944,0.167920,0.167944,0.167920,0.167944,0.167920,0.167883,0.167920,0.166174,0.167920
0.234154,0.233877,0.234031,0.233877,0.233970,0.233877,0.233909,0.233877,0.233909,0.233877,0.233909,0.233877,0.233909,0.233877,0.233848,0.233877,0.233421,0.233877
0.239157,0.238851,0.238974,0.238851,0.238913,0.238851,0.238913,0.238851,0.238852,0.238851,0.238852,0.238851,0.238852,0.238851,0.238852,0.238851,0.238303,0.238851
0.237998,0.237704,0.237815,0.237704,0.237754,0.237704,0.237754,0.237704,0.237693,0.237704,0.237693,0.237704,0.237693,0.237704,0.237693,0.237704,0.237022,0.237704
0.238181,0.237892,0.238059,0.237892,0.237937,0.237892,0.237937,0.237892,0.237937,0.237892,0.237876,0.237892,0.237876,0.237892,0.237876,0.237892,0.237083,0.237892
0.233848,0.233550,0.233665,0.233550,0.233604,0.233550,0.233604,0.233550,0.233543,0.233550,0.233543,0.233550,0.233543,0.233550,0.233543,0.233550,0.232445,0.233550
0.235618,0.235319,0.235435,0.235319,0.235374,0.235319,0.235374,0.235319,0.235313,0.235319,0.235313,0.235319,0.235313,0.235319,0.235313,0.235319,0.233970,0.235319
0.237937,0.237649,0.237815,0.237649,0.237693,0.237649,0.237693,0.237649,0.237693,0.237649,0.237632,0.237649,0.237632,0.237649,0.237632,0.237649,0.236045,0.237649
0.236106,0.235855,0.235984,0.235855,0.235923,0.235855,0.235862,0.235855,0.235862,0.235855,0.235862,0.235855,0.235862,0.235855,0.235862,0.235855,0.233787,0.235855
0.237266,0.236967,0.237083,0.236967,0.237022,0.236967,0.237022,0.236967,0.236961,0.236967,0.236961,0.236967,0.236961,0.236967,0.236961,0.236967,0.234398,0.236967
0.235618,0.235368,0.235496,0.235368,0.235435,0.235368,0.235374,0.235368,0.235374,0.235368,0.235374,0.235368,0.235374,0.235368,0.235313,0.235368,0.232079,0.235368
0.234337,0.234051,0.234215,0.234051,0.234092,0.234051,0.234092,0.234051,0.234092,0.234051,0.234031,0.234051,0.234031,0.234051,0.233970,0.234051,0.229821,0.234051
0.154946,0.154549,0.154763,0.154549,0.154641,0.154549,0.154580,0.154549,0.154580,0.154549,0.154580,0.154549,0.154580,0.154549,0.153786,0.154549,0.140727,0.154549
0.139324,0.138924,0.139141,0.138924,0.139019,0.138924,0.138958,0.138924,0.138958,0.138924,0.138958,0.138924,0.138897,0.138924,0.137920,0.138924,0.123946,0.138924
0.140727,0.140314,0.140483,0.140314,0.140422,0.140314,0.140361,0.140314,0.140361,0.140314,0.140300,0.140314,0.140300,0.140314,0.139568,0.140314,0.127668,0.140314
0.138347,0.137958,0.138164,0.137958,0.138042,0.137958,0.137981,0.137958,0.137981,0.137958,0.137981,0.137958,0.137981,0.137958,0.137371,0.137958,0.126692,0.137958
0.138592,0.138195,0.138409,0.138195,0.138286,0.138195,0.138225,0.138195,0.138225,0.138195,0.138225,0.138195,0.138225,0.138195,0.137737,0.138195,0.128523,0.138195
0.139019,0.138625,0.138836,0.138625,0.138714,0.138625,0.138653,0.138625,0.138653,0.138625,0.138653,0.138625,0.138653,0.138625,0.138286,0.138625,0.130292,0.138625
0.139751,0.139354,0.139568,0.139354,0.139446,0.139354,0.139385,0.139354,0.139385,0.139354,0.139385,0.139354,0.139385,0.139354,0.139080,0.139354,0.132245,0.139354
0.141765,0.141357,0.141582,0.141357,0.141460,0.141357,0.141399,0.141357,0.141399,0.141357,0.141399,0.141357,0.141338,0.141357,0.141155,0.141357,0.135418,0.141357
0.136822,0.136459,0.136639,0.136459,0.136578,0.136459,0.136517,0.136459,0.136456,0.136459,0.136456,0.136459,0.136456,0.136459,0.136273,0.136459,0.130720,0.136459
0.136273,0.135875,0.136090,0.135875,0.135968,0.135875,0.135907,0.135875,0.135907,0.135875,0.135907,0.135875,0.135907,0.135875,0.135724,0.135875,0.130842,0.135875
0.139568,0.139181,0.139385,0.139181,0.139263,0.139181,0.139202,0.139181,0.139202,0.139181,0.139202,0.139181,0.139202,0.139181,0.139080,0.139181,0.135113,0.139181
0.136944,0.136582,0.136761,0.136582,0.136700,0.136582,0.136639,0.136582,0.136578,0.136582,0.136578,0.136582,0.136578,0.136582,0.136517,0.136582,0.132794,0.136582
0.141521,0.141107,0.141277,0.141107,0.141216,0.141107,0.141155,0.141107,0.141155,0.141107,0.141094,0.141107,0.141094,0.141107,0.141033,0.141107,0.138103,0.141107
0.146708,0.146114,0.146403,0.146114,0.146280,0.146114,0.146158,0.146114,0.146158,0.146114,0.146158,0.146114,0.146097,0.146114,0.146097,0.146114,0.143656,0.146114
