random_32,lru_32,random_64,lru_64,random_128,lru_128,random_256,lru_256,random_512,lru_512,random_1024,lru_1024,random_2048,lru_2048,random_4096,lru_4096,random_8192,lru_8192
0.033693,0.029249,0.031374,0.029249,0.030215,0.029249,0.028201,0.029249,0.017827,0.029249,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.033083,0.028862,0.030886,0.028862,0.029788,0.028862,0.027713,0.028862,0.017217,0.028862,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.031435,0.027554,0.029422,0.027554,0.028384,0.027554,0.026187,0.027554,0.015142,0.027554,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.035463,0.030910,0.033083,0.030910,0.031923,0.030910,0.030093,0.030910,0.020390,0.030910,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.033998,0.029682,0.031740,0.029682,0.030642,0.029682,0.028628,0.029682,0.018498,0.029682,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.029910,0.026044,0.027896,0.026044,0.026859,0.026044,0.024418,0.026044,0.012701,0.026044,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.031984,0.027895,0.029849,0.027895,0.028811,0.027895,0.026614,0.027895,0.015691,0.027895,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.031008,0.027117,0.028994,0.027117,0.027957,0.027117,0.025638,0.027117,0.014410,0.027117,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.031008,0.026789,0.028811,0.026789,0.027713,0.026789,0.025333,0.026789,0.013922,0.026789,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.030825,0.026669,0.028628,0.026669,0.027530,0.026669,0.025150,0.026669,0.013739,0.026669,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.032778,0.028559,0.030581,0.028559,0.029483,0.028559,0.027347,0.028559,0.016729,0.028559,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.031069,0.027094,0.028994,0.027094,0.027957,0.027094,0.025638,0.027094,0.014410,0.027094,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.033632,0.029297,0.031374,0.029297,0.030276,0.029297,0.028201,0.029297,0.017888,0.029297,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.031618,0.027630,0.029544,0.027630,0.028506,0.027630,0.026248,0.027630,0.015264,0.027630,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.033388,0.029042,0.031130,0.029042,0.029971,0.029042,0.027896,0.029042,0.017522,0.029042,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.031679,0.027697,0.029605,0.027697,0.028567,0.027697,0.026370,0.027697,0.015386,0.027697,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.030032,0.026261,0.028079,0.026261,0.027042,0.026261,0.024662,0.026261,0.013067,0.026261,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.033937,0.029570,0.031679,0.029570,0.030520,0.029570,0.028506,0.029570,0.018315,0.029570,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.031923,0.027814,0.029788,0.027814,0.028689,0.027814,0.026492,0.027814,0.015569,0.027814,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.033510,0.029319,0.031313,0.029319,0.030276,0.029319,0.028201,0.029319,0.017949,0.029319,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.033266,0.029189,0.031191,0.029189,0.030093,0.029189,0.028079,0.029189,0.017705,0.029189,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.031496,0.027255,0.029299,0.027255,0.028140,0.027255,0.025882,0.027255,0.014715,0.027255,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.032107,0.027751,0.029849,0.027751,0.028689,0.027751,0.026431,0.027751,0.015508,0.027751,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.033083,0.028851,0.030886,0.028851,0.029788,0.028851,0.027713,0.028851,0.017217,0.028851,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.034120,0.029586,0.031740,0.029586,0.030581,0.029586,0.028567,0.029586,0.018376,0.029586,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.031984,0.027856,0.029849,0.027856,0.028750,0.027856,0.026553,0.027856,0.015630,0.027856,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.034120,0.029983,0.031984,0.029983,0.030947,0.029983,0.028994,0.029983,0.018926,0.029983,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.031618,0.027522,0.029483,0.027522,0.028384,0.027522,0.026126,0.027522,0.015081,0.027522,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.033144,0.029085,0.031008,0.029085,0.029971,0.029085,0.027957,0.029085,0.017522,0.029085,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.032961,0.028699,0.030764,0.028699,0.029666,0.028699,0.027530,0.028699,0.016973,0.028699,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.033327,0.029211,0.031191,0.029211,0.030154,0.029211,0.028079,0.029211,0.017766,0.029211,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.031435,0.027508,0.029422,0.027508,0.028384,0.027508,0.026126,0.027508,0.015081,0.027508,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.030825,0.026808,0.028689,0.026808,0.027652,0.026808,0.025333,0.026808,0.013922,0.026808,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.033205,0.028975,0.031008,0.028975,0.029910,0.028975,0.027835,0.028975,0.017400,0.028975,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.032778,0.028597,0.030581,0.028597,0.029544,0.028597,0.027408,0.028597,0.016790,0.028597,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.032900,0.028847,0.030825,0.028847,0.029727,0.028847,0.027652,0.028847,0.017156,0.028847,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.030459,0.026332,0.028323,0.026332,0.027225,0.026332,0.024784,0.026332,0.013189,0.026332,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.031069,0.027062,0.028994,0.027062,0.027896,0.027062,0.025577,0.027062,0.014288,0.027062,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.031374,0.027283,0.029238,0.027283,0.028140,0.027283,0.025882,0.027283,0.014715,0.027283,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.030825,0.027036,0.028872,0.027036,0.027835,0.027036,0.025577,0.027036,0.014288,0.027036,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.034364,0.030006,0.032107,0.030006,0.031008,0.030006,0.028994,0.030006,0.018987,0.030006,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.032473,0.028362,0.030337,0.028362,0.029238,0.028362,0.027103,0.028362,0.016424,0.028362,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.034486,0.030092,0.032229,0.030092,0.031069,0.030092,0.029116,0.030092,0.019109,0.030092,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.034364,0.029805,0.031984,0.029805,0.030825,0.029805,0.028811,0.029805,0.018681,0.029805,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.031801,0.027586,0.029605,0.027586,0.028506,0.027586,0.026248,0.027586,0.015203,0.027586,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.032168,0.028068,0.030032,0.028068,0.028994,0.028068,0.026798,0.028068,0.015996,0.028068,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.030825,0.026959,0.028811,0.026959,0.027774,0.026959,0.025455,0.026959,0.014166,0.026959,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.034975,0.030255,0.032534,0.030255,0.031313,0.030255,0.029361,0.030255,0.019414,0.030255,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.031984,0.027678,0.029727,0.027678,0.028628,0.027678,0.026370,0.027678,0.015386,0.027678,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.031740,0.027525,0.029544,0.027525,0.028445,0.027525,0.026187,0.027525,0.015142,0.027525,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.033449,0.029170,0.031191,0.029170,0.030093,0.029170,0.028079,0.029170,0.017705,0.029170,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.030581,0.026526,0.028445,0.026526,0.027408,0.026526,0.024967,0.026526,0.013495,0.026526,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.032229,0.028113,0.030093,0.028113,0.028994,0.028113,0.026859,0.028113,0.016058,0.028113,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.030398,0.026576,0.028445,0.026576,0.027408,0.026576,0.025028,0.026576,0.013556,0.026576,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.033022,0.028807,0.030825,0.028807,0.029727,0.028807,0.027652,0.028807,0.017156,0.028807,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.031130,0.026803,0.028872,0.026803,0.027713,0.026803,0.025333,0.026803,0.013983,0.026803,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.031496,0.027424,0.029361,0.027424,0.028323,0.027424,0.026004,0.027424,0.014959,0.027424,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.032473,0.028476,0.030398,0.028476,0.029361,0.028476,0.027225,0.028476,0.016607,0.028476,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.032778,0.028619,0.030581,0.028619,0.029544,0.028619,0.027408,0.028619,0.016851,0.028619,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.031862,0.027846,0.029788,0.027846,0.028689,0.027846,0.026492,0.027846,0.015630,0.027846,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.035951,0.031198,0.033449,0.031198,0.032290,0.031198,0.030398,0.031198,0.020817,0.031198,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.033754,0.029400,0.031496,0.029400,0.030398,0.029400,0.028323,0.029400,0.018071,0.029400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.032412,0.028166,0.030215,0.028166,0.029116,0.028166,0.026920,0.028166,0.016119,0.028166,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.033205,0.029076,0.031069,0.029076,0.029971,0.029076,0.027957,0.029076,0.017522,0.029076,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.033998,0.029466,0.031618,0.029466,0.030459,0.029466,0.028445,0.029466,0.018193,0.029466,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.031435,0.027501,0.029361,0.027501,0.028323,0.027501,0.026126,0.027501,0.015081,0.027501,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.033632,0.029603,0.031557,0.029603,0.030520,0.029603,0.028506,0.029603,0.018254,0.029603,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.032229,0.027913,0.029971,0.027913,0.028872,0.027913,0.026614,0.027913,0.015752,0.027913,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.030520,0.026525,0.028445,0.026525,0.027347,0.026525,0.024967,0.026525,0.013495,0.026525,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.032717,0.028667,0.030642,0.028667,0.029544,0.028667,0.027469,0.028667,0.016851,0.028667,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.033083,0.028637,0.030764,0.028637,0.029605,0.028637,0.027469,0.028637,0.016851,0.028637,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.032656,0.028322,0.030398,0.028322,0.029299,0.028322,0.027103,0.028322,0.016363,0.028322,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.033510,0.029263,0.031313,0.029263,0.030215,0.029263,0.028140,0.029263,0.017827,0.029263,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.034608,0.030187,0.032290,0.030187,0.031191,0.030187,0.029238,0.030187,0.019292,0.030187,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.032534,0.028226,0.030276,0.028226,0.029177,0.028226,0.026981,0.028226,0.016241,0.028226,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.032717,0.028369,0.030459,0.028369,0.029299,0.028369,0.027164,0.028369,0.016485,0.028369,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.031496,0.027257,0.029299,0.027257,0.028140,0.027257,0.025882,0.027257,0.014715,0.027257,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.032229,0.028168,0.030154,0.028168,0.029055,0.028168,0.026920,0.028168,0.016119,0.028168,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.033144,0.028880,0.030947,0.028880,0.029849,0.028880,0.027713,0.028880,0.017278,0.028880,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.033510,0.029393,0.031374,0.029393,0.030337,0.029393,0.028323,0.029393,0.018010,0.029393,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.030703,0.026750,0.028628,0.026750,0.027591,0.026750,0.025211,0.026750,0.013861,0.026750,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.035951,0.031553,0.033693,0.031553,0.032534,0.031553,0.030764,0.031553,0.021305,0.031553,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.033693,0.029022,0.031252,0.029022,0.030032,0.029022,0.027957,0.029022,0.017522,0.029022,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.033449,0.029334,0.031313,0.029334,0.030276,0.029334,0.028262,0.029334,0.017949,0.029334,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.032473,0.028067,0.030215,0.028067,0.029055,0.028067,0.026798,0.028067,0.015996,0.028067,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.031984,0.027854,0.029849,0.027854,0.028750,0.027854,0.026553,0.027854,0.015630,0.027854,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.033327,0.029035,0.031130,0.029035,0.029971,0.029035,0.027896,0.029035,0.017522,0.029035,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.033510,0.029123,0.031191,0.029123,0.030093,0.029123,0.028018,0.029123,0.017644,0.029123,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.031374,0.027278,0.029238,0.027278,0.028140,0.027278,0.025882,0.027278,0.014715,0.027278,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.031740,0.027491,0.029544,0.027491,0.028384,0.027491,0.026126,0.027491,0.015081,0.027491,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.035707,0.031236,0.033388,0.031236,0.032229,0.031236,0.030398,0.031236,0.020817,0.031236,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.032961,0.028698,0.030764,0.028698,0.029666,0.028698,0.027530,0.028698,0.016973,0.028698,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.033510,0.029054,0.031191,0.029054,0.030032,0.029054,0.027957,0.029054,0.017522,0.029054,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.035280,0.030484,0.032778,0.030484,0.031557,0.030484,0.029605,0.030484,0.019719,0.030484,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.030154,0.026230,0.028140,0.026230,0.027042,0.026230,0.024601,0.026230,0.013006,0.026230,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.004951,0.004482,0.003182,0.004482,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.004341,0.004093,0.001778,0.004093,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.004402,0.004176,0.001961,0.004176,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.003670,0.003630,0.000924,0.003630,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.003853,0.003779,0.001229,0.003779,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.004219,0.004010,0.001656,0.004010,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.004036,0.003881,0.001412,0.003881,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.003975,0.003855,0.001351,0.003855,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.004280,0.004073,0.001778,0.004073,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.003609,0.003583,0.000863,0.003583,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.004036,0.003869,0.001412,0.003869,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.003914,0.003812,0.001290,0.003812,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.004463,0.004232,0.002022,0.004232,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.004219,0.004018,0.001656,0.004018,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.003365,0.003425,0.000497,0.003425,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.004158,0.003970,0.001595,0.003970,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.005623,0.005074,0.004097,0.005074,0.002083,0.000932,0.001351,0.000932,0.001107,0.000932,0.000985,0.000932,0.000924,0.000932,0.000436,0.000932,0.000000,0.000000
0.007636,0.006716,0.006599,0.006716,0.005256,0.006405,0.004158,0.003180,0.003670,0.003180,0.003426,0.003180,0.003304,0.003180,0.003182,0.003180,0.002754,0.003180
0.007941,0.007003,0.006904,0.007003,0.005256,0.007003,0.003975,0.002858,0.003365,0.002858,0.003121,0.002858,0.002999,0.002858,0.002877,0.002858,0.002327,0.002858
0.007636,0.006758,0.006660,0.006758,0.005195,0.006758,0.004097,0.003076,0.003548,0.003076,0.003304,0.003076,0.003182,0.003076,0.003060,0.003076,0.002571,0.003076
0.007941,0.007000,0.006904,0.007000,0.005378,0.007000,0.004158,0.003034,0.003548,0.003034,0.003304,0.003034,0.003182,0.003034,0.003060,0.003034,0.002510,0.003034
0.008491,0.007445,0.007453,0.007445,0.005867,0.007445,0.004524,0.003286,0.003853,0.003286,0.003548,0.003286,0.003426,0.003286,0.003304,0.003286,0.002816,0.003286
0.007697,0.006793,0.006660,0.006793,0.005256,0.006793,0.004097,0.003093,0.003548,0.003093,0.003304,0.003093,0.003182,0.003093,0.003121,0.003093,0.002510,0.003093
0.007941,0.006971,0.006904,0.006971,0.005378,0.006971,0.004158,0.003064,0.003548,0.003064,0.003304,0.003064,0.003182,0.003064,0.003060,0.003064,0.002449,0.003064
0.007758,0.006837,0.006721,0.006837,0.005317,0.006837,0.004158,0.003108,0.003609,0.003108,0.003365,0.003108,0.003243,0.003108,0.003121,0.003108,0.002510,0.003108
0.006843,0.006077,0.005806,0.006077,0.004341,0.002534,0.003365,0.002534,0.002938,0.002534,0.002693,0.002534,0.002632,0.002534,0.002449,0.002534,0.001656,0.002534
0.008063,0.007107,0.007087,0.007107,0.005562,0.007107,0.004341,0.003183,0.003731,0.003183,0.003426,0.003183,0.003304,0.003183,0.003182,0.003183,0.002571,0.003183
0.007392,0.006523,0.006355,0.006523,0.004890,0.002811,0.003792,0.002811,0.003243,0.002811,0.002999,0.002811,0.002938,0.002811,0.002754,0.002811,0.002022,0.002811
0.007880,0.006928,0.006843,0.006928,0.005317,0.006928,0.004158,0.003064,0.003548,0.003064,0.003304,0.003064,0.003182,0.003064,0.003060,0.003064,0.002388,0.003064
0.007636,0.006750,0.006660,0.006750,0.005256,0.006750,0.004219,0.003197,0.003670,0.003197,0.003426,0.003197,0.003304,0.003197,0.003182,0.003197,0.002571,0.003197
